"","ExperimentName","Group","Gender","List","SubTrial","StimulDS1.CRESP","StimulDS1.RESP","StimulDS1.RT","File","Sub_Age"
"275","Digit Symbol - Kopie",1,"female","Trial:2",65,"z","z",783,"5_wrong4","12 _ 27"
"276","Digit Symbol - Kopie",1,"female","Trial:2",66,"z","z",850,"6_wrong5","12 _ 27"
"277","Digit Symbol - Kopie",1,"female","Trial:2",67,"z","z",707,"4_wrong3","12 _ 27"
"278","Digit Symbol - Kopie",1,"female","Trial:2",68,"z","z",1114,"2_wrong4","12 _ 27"
"279","Digit Symbol - Kopie",1,"female","Trial:2",69,"m","z",841,"3_right","12 _ 27"
"280","Digit Symbol - Kopie",1,"female","Trial:2",70,"z","z",787,"3_wrong1","12 _ 27"
"281","Digit Symbol - Kopie",1,"female","Trial:2",71,"m","m",750,"7_right","12 _ 27"
"282","Digit Symbol - Kopie",1,"female","Trial:2",72,"m","m",835,"2_right","12 _ 27"
"283","Digit Symbol - Kopie",1,"female","Trial:2",73,"z","z",669,"5_wrong3","12 _ 27"
"284","Digit Symbol - Kopie",1,"female","Trial:2",74,"z","z",925,"9_wrong5","12 _ 27"
"285","Digit Symbol - Kopie",1,"female","Trial:2",75,"m","m",884,"6_right","12 _ 27"
"286","Digit Symbol - Kopie",1,"female","Trial:2",76,"z","z",908,"8_wrong5","12 _ 27"
"287","Digit Symbol - Kopie",1,"female","Trial:2",77,"m","m",907,"9_right","12 _ 27"
"288","Digit Symbol - Kopie",1,"female","Trial:2",78,"m","m",1082,"3_right","12 _ 27"
"289","Digit Symbol - Kopie",1,"female","Trial:2",79,"z","z",746,"9_wrong3","12 _ 27"
"290","Digit Symbol - Kopie",1,"female","Trial:2",80,"m","m",887,"1_right","12 _ 27"
"291","Digit Symbol - Kopie",1,"female","Trial:2",81,"m","m",751,"6_right","12 _ 27"
"292","Digit Symbol - Kopie",1,"female","Trial:2",82,"z","z",668,"3_wrong2","12 _ 27"
"293","Digit Symbol - Kopie",1,"female","Trial:2",83,"m","z",668,"2_right","12 _ 27"
"294","Digit Symbol - Kopie",1,"female","Trial:2",84,"m","m",565,"2_right","12 _ 27"
"295","Digit Symbol - Kopie",1,"female","Trial:2",85,"z","z",1233,"8_wrong4","12 _ 27"
"296","Digit Symbol - Kopie",1,"female","Trial:2",86,"m","m",1251,"3_right","12 _ 27"
"297","Digit Symbol - Kopie",1,"female","Trial:2",87,"m","m",1116,"8_right","12 _ 27"
"298","Digit Symbol - Kopie",1,"female","Trial:2",88,"m","m",859,"2_right","12 _ 27"
"299","Digit Symbol - Kopie",1,"female","Trial:2",89,"m","m",716,"3_right","12 _ 27"
"300","Digit Symbol - Kopie",1,"female","Trial:2",90,"m","m",634,"7_right","12 _ 27"
"301","Digit Symbol - Kopie",1,"female","Trial:1",1,"","",NA,"1_wrong1","13 _ 24"
"302","Digit Symbol - Kopie",1,"female","Trial:1",2,"","",NA,"9_wrong3","13 _ 24"
"303","Digit Symbol - Kopie",1,"female","Trial:1",3,"","",NA,"3_right","13 _ 24"
"304","Digit Symbol - Kopie",1,"female","Trial:1",4,"","",NA,"4_right","13 _ 24"
"305","Digit Symbol - Kopie",1,"female","Trial:1",5,"","",NA,"2_right","13 _ 24"
"306","Digit Symbol - Kopie",1,"female","Trial:1",6,"","",NA,"4_wrong2","13 _ 24"
"307","Digit Symbol - Kopie",1,"female","Trial:1",7,"","",NA,"6_wrong1","13 _ 24"
"308","Digit Symbol - Kopie",1,"female","Trial:1",8,"","",NA,"8_wrong1","13 _ 24"
"309","Digit Symbol - Kopie",1,"female","Trial:1",9,"","",NA,"5_right","13 _ 24"
"310","Digit Symbol - Kopie",1,"female","Trial:1",10,"","",NA,"1_right","13 _ 24"
"311","Digit Symbol - Kopie",1,"female","Trial:2",1,"z","z",2515,"8_wrong2","13 _ 24"
"312","Digit Symbol - Kopie",1,"female","Trial:2",2,"m","m",1546,"8_right","13 _ 24"
"313","Digit Symbol - Kopie",1,"female","Trial:2",3,"z","z",1464,"9_wrong5","13 _ 24"
"314","Digit Symbol - Kopie",1,"female","Trial:2",4,"z","z",1192,"1_wrong2","13 _ 24"
"315","Digit Symbol - Kopie",1,"female","Trial:2",5,"m","m",1100,"8_right","13 _ 24"
"316","Digit Symbol - Kopie",1,"female","Trial:2",6,"z","z",2123,"4_wrong1","13 _ 24"
"317","Digit Symbol - Kopie",1,"female","Trial:2",7,"m","m",1034,"6_right","13 _ 24"
"318","Digit Symbol - Kopie",1,"female","Trial:2",8,"m","m",628,"6_right","13 _ 24"
"319","Digit Symbol - Kopie",1,"female","Trial:2",9,"m","m",1126,"3_right","13 _ 24"
"320","Digit Symbol - Kopie",1,"female","Trial:2",10,"z","z",1029,"5_wrong1","13 _ 24"
"321","Digit Symbol - Kopie",1,"female","Trial:2",11,"m","m",1247,"5_right","13 _ 24"
"322","Digit Symbol - Kopie",1,"female","Trial:2",12,"m","m",1665,"8_right","13 _ 24"
"323","Digit Symbol - Kopie",1,"female","Trial:2",13,"z","z",1305,"2_wrong2","13 _ 24"
"324","Digit Symbol - Kopie",1,"female","Trial:2",14,"m","m",1000,"1_right","13 _ 24"
"325","Digit Symbol - Kopie",1,"female","Trial:2",15,"z","z",1028,"7_wrong4","13 _ 24"
"326","Digit Symbol - Kopie",1,"female","Trial:2",16,"m","m",1414,"9_right","13 _ 24"
"327","Digit Symbol - Kopie",1,"female","Trial:2",17,"z","z",2001,"7_wrong5","13 _ 24"
"328","Digit Symbol - Kopie",1,"female","Trial:2",18,"m","m",940,"7_right","13 _ 24"
"329","Digit Symbol - Kopie",1,"female","Trial:2",19,"m","m",842,"8_right","13 _ 24"
"330","Digit Symbol - Kopie",1,"female","Trial:2",20,"m","m",844,"2_right","13 _ 24"
"331","Digit Symbol - Kopie",1,"female","Trial:2",21,"z","z",757,"2_wrong4","13 _ 24"
"332","Digit Symbol - Kopie",1,"female","Trial:2",22,"z","z",1538,"6_wrong4","13 _ 24"
"333","Digit Symbol - Kopie",1,"female","Trial:2",23,"m","z",1144,"1_wrong1","13 _ 24"
"334","Digit Symbol - Kopie",1,"female","Trial:2",24,"m","m",1262,"5_right","13 _ 24"
"335","Digit Symbol - Kopie",1,"female","Trial:2",25,"m","m",1215,"8_right","13 _ 24"
"336","Digit Symbol - Kopie",1,"female","Trial:2",26,"m","m",978,"9_right","13 _ 24"
"337","Digit Symbol - Kopie",1,"female","Trial:2",27,"z","z",1638,"7_wrong3","13 _ 24"
"338","Digit Symbol - Kopie",1,"female","Trial:2",28,"m","m",856,"9_right","13 _ 24"
"339","Digit Symbol - Kopie",1,"female","Trial:2",29,"m","m",1081,"3_right","13 _ 24"
"340","Digit Symbol - Kopie",1,"female","Trial:2",30,"z","z",1049,"8_wrong1","13 _ 24"
"341","Digit Symbol - Kopie",1,"female","Trial:2",31,"m","m",770,"3_right","13 _ 24"
"342","Digit Symbol - Kopie",1,"female","Trial:2",32,"z","z",855,"3_wrong4","13 _ 24"
"343","Digit Symbol - Kopie",1,"female","Trial:2",33,"z","z",1392,"5_wrong3","13 _ 24"
"344","Digit Symbol - Kopie",1,"female","Trial:2",34,"m","m",1387,"6_right","13 _ 24"
"345","Digit Symbol - Kopie",1,"female","Trial:2",35,"m","m",1295,"4_right","13 _ 24"
"346","Digit Symbol - Kopie",1,"female","Trial:2",36,"z","z",1134,"2_wrong3","13 _ 24"
"347","Digit Symbol - Kopie",1,"female","Trial:2",37,"z","z",1532,"4_wrong3","13 _ 24"
"348","Digit Symbol - Kopie",1,"female","Trial:2",38,"m","m",1002,"4_right","13 _ 24"
"349","Digit Symbol - Kopie",1,"female","Trial:2",39,"z","z",917,"9_wrong3","13 _ 24"
"350","Digit Symbol - Kopie",1,"female","Trial:2",40,"m","m",956,"4_right","13 _ 24"
"351","Digit Symbol - Kopie",1,"female","Trial:2",41,"z","z",1593,"7_wrong1","13 _ 24"
"352","Digit Symbol - Kopie",1,"female","Trial:2",42,"m","m",933,"3_right","13 _ 24"
"353","Digit Symbol - Kopie",1,"female","Trial:2",43,"m","m",803,"1_right","13 _ 24"
"354","Digit Symbol - Kopie",1,"female","Trial:2",44,"m","m",966,"4_right","13 _ 24"
"355","Digit Symbol - Kopie",1,"female","Trial:2",45,"z","z",946,"5_wrong4","13 _ 24"
"356","Digit Symbol - Kopie",1,"female","Trial:2",46,"m","m",1168,"7_right","13 _ 24"
"357","Digit Symbol - Kopie",1,"female","Trial:2",47,"z","z",1205,"4_wrong4","13 _ 24"
"358","Digit Symbol - Kopie",1,"female","Trial:2",48,"m","m",856,"7_right","13 _ 24"
"359","Digit Symbol - Kopie",1,"female","Trial:2",49,"z","z",1049,"2_wrong5","13 _ 24"
"360","Digit Symbol - Kopie",1,"female","Trial:2",50,"z","z",1010,"9_wrong1","13 _ 24"
"361","Digit Symbol - Kopie",1,"female","Trial:2",51,"z","z",965,"1_wrong3","13 _ 24"
"362","Digit Symbol - Kopie",1,"female","Trial:2",52,"m","m",922,"7_right","13 _ 24"
"363","Digit Symbol - Kopie",1,"female","Trial:2",53,"z","z",1032,"1_wrong5","13 _ 24"
"364","Digit Symbol - Kopie",1,"female","Trial:2",54,"z","z",954,"3_wrong1","13 _ 24"
"365","Digit Symbol - Kopie",1,"female","Trial:2",55,"m","m",983,"9_right","13 _ 24"
"366","Digit Symbol - Kopie",1,"female","Trial:2",56,"z","z",1075,"6_wrong3","13 _ 24"
"367","Digit Symbol - Kopie",1,"female","Trial:2",57,"z","z",1827,"6_wrong5","13 _ 24"
"368","Digit Symbol - Kopie",1,"female","Trial:2",58,"z","z",1302,"9_wrong4","13 _ 24"
"369","Digit Symbol - Kopie",1,"female","Trial:2",59,"z","z",1229,"3_wrong3","13 _ 24"
"370","Digit Symbol - Kopie",1,"female","Trial:2",60,"m","m",1472,"5_right","13 _ 24"
"371","Digit Symbol - Kopie",1,"female","Trial:2",61,"m","m",1040,"2_right","13 _ 24"
"372","Digit Symbol - Kopie",1,"female","Trial:2",62,"m","m",762,"9_right","13 _ 24"
"373","Digit Symbol - Kopie",1,"female","Trial:2",63,"z","z",695,"7_wrong2","13 _ 24"
"374","Digit Symbol - Kopie",1,"female","Trial:2",64,"m","m",807,"7_right","13 _ 24"
"375","Digit Symbol - Kopie",1,"female","Trial:2",65,"m","m",1058,"5_right","13 _ 24"
"376","Digit Symbol - Kopie",1,"female","Trial:2",66,"m","m",923,"3_right","13 _ 24"
"377","Digit Symbol - Kopie",1,"female","Trial:2",67,"z","z",937,"2_wrong1","13 _ 24"
"378","Digit Symbol - Kopie",1,"female","Trial:2",68,"z","m",1311,"3_wrong2","13 _ 24"
"379","Digit Symbol - Kopie",1,"female","Trial:2",69,"m","m",1318,"6_right","13 _ 24"
"380","Digit Symbol - Kopie",1,"female","Trial:2",70,"m","m",949,"1_right","13 _ 24"
"381","Digit Symbol - Kopie",1,"female","Trial:2",71,"z","z",1346,"5_wrong5","13 _ 24"
"382","Digit Symbol - Kopie",1,"female","Trial:2",72,"z","z",1224,"6_wrong1","13 _ 24"
"383","Digit Symbol - Kopie",1,"female","Trial:2",73,"m","m",1194,"5_right","13 _ 24"
"384","Digit Symbol - Kopie",1,"female","Trial:2",74,"z","z",1206,"8_wrong3","13 _ 24"
"385","Digit Symbol - Kopie",1,"female","Trial:2",75,"m","m",1114,"4_right","13 _ 24"
"386","Digit Symbol - Kopie",1,"female","Trial:2",76,"m","m",904,"2_right","13 _ 24"
"387","Digit Symbol - Kopie",1,"female","Trial:2",77,"z","z",1215,"8_wrong4","13 _ 24"
"388","Digit Symbol - Kopie",1,"female","Trial:2",78,"z","z",1138,"3_wrong5","13 _ 24"
"389","Digit Symbol - Kopie",1,"female","Trial:2",79,"z","z",1375,"5_wrong2","13 _ 24"
"390","Digit Symbol - Kopie",1,"female","Trial:2",80,"z","z",724,"9_wrong2","13 _ 24"
"391","Digit Symbol - Kopie",1,"female","Trial:2",81,"z","z",754,"8_wrong5","13 _ 24"
"392","Digit Symbol - Kopie",1,"female","Trial:2",82,"m","m",887,"2_right","13 _ 24"
"393","Digit Symbol - Kopie",1,"female","Trial:2",83,"z","z",735,"4_wrong5","13 _ 24"
"394","Digit Symbol - Kopie",1,"female","Trial:2",84,"z","z",589,"4_wrong2","13 _ 24"
"395","Digit Symbol - Kopie",1,"female","Trial:2",85,"m","m",1009,"1_right","13 _ 24"
"396","Digit Symbol - Kopie",1,"female","Trial:2",86,"m","m",804,"2_right","13 _ 24"
"397","Digit Symbol - Kopie",1,"female","Trial:2",87,"m","m",1151,"6_right","13 _ 24"
"398","Digit Symbol - Kopie",1,"female","Trial:2",88,"z","z",844,"1_wrong4","13 _ 24"
"399","Digit Symbol - Kopie",1,"female","Trial:2",89,"z","z",1694,"6_wrong2","13 _ 24"
"400","Digit Symbol - Kopie",1,"female","Trial:2",90,"m","m",958,"1_right","13 _ 24"
"401","Digit Symbol - Kopie",1,"female","Trial:1",1,"","",NA,"4_wrong2","14 _ 24"
"402","Digit Symbol - Kopie",1,"female","Trial:1",2,"","",NA,"3_right","14 _ 24"
"403","Digit Symbol - Kopie",1,"female","Trial:1",3,"","",NA,"4_right","14 _ 24"
"404","Digit Symbol - Kopie",1,"female","Trial:1",4,"","",NA,"5_right","14 _ 24"
"405","Digit Symbol - Kopie",1,"female","Trial:1",5,"","",NA,"6_wrong1","14 _ 24"
"406","Digit Symbol - Kopie",1,"female","Trial:1",6,"","",NA,"1_wrong1","14 _ 24"
"407","Digit Symbol - Kopie",1,"female","Trial:1",7,"","",NA,"9_wrong3","14 _ 24"
"408","Digit Symbol - Kopie",1,"female","Trial:1",8,"","",NA,"2_right","14 _ 24"
"409","Digit Symbol - Kopie",1,"female","Trial:1",9,"","",NA,"1_right","14 _ 24"
"410","Digit Symbol - Kopie",1,"female","Trial:1",10,"","",NA,"8_wrong1","14 _ 24"
"411","Digit Symbol - Kopie",1,"female","Trial:2",1,"z","z",1272,"5_wrong5","14 _ 24"
"412","Digit Symbol - Kopie",1,"female","Trial:2",2,"z","z",1736,"4_wrong5","14 _ 24"
"413","Digit Symbol - Kopie",1,"female","Trial:2",3,"z","z",1318,"8_wrong3","14 _ 24"
"414","Digit Symbol - Kopie",1,"female","Trial:2",4,"z","z",949,"9_wrong1","14 _ 24"
"415","Digit Symbol - Kopie",1,"female","Trial:2",5,"m","m",1178,"9_right","14 _ 24"
"416","Digit Symbol - Kopie",1,"female","Trial:2",6,"m","m",1519,"2_right","14 _ 24"
"417","Digit Symbol - Kopie",1,"female","Trial:2",7,"z","z",1157,"5_wrong3","14 _ 24"
"418","Digit Symbol - Kopie",1,"female","Trial:2",8,"m","m",1626,"8_right","14 _ 24"
"419","Digit Symbol - Kopie",1,"female","Trial:2",9,"m","m",1669,"3_right","14 _ 24"
"420","Digit Symbol - Kopie",1,"female","Trial:2",10,"z","z",1518,"6_wrong4","14 _ 24"
"421","Digit Symbol - Kopie",1,"female","Trial:2",11,"m","m",1204,"9_right","14 _ 24"
"422","Digit Symbol - Kopie",1,"female","Trial:2",12,"z","z",1440,"3_wrong4","14 _ 24"
"423","Digit Symbol - Kopie",1,"female","Trial:2",13,"z","z",1250,"2_wrong2","14 _ 24"
"424","Digit Symbol - Kopie",1,"female","Trial:2",14,"z","z",1219,"9_wrong3","14 _ 24"
"425","Digit Symbol - Kopie",1,"female","Trial:2",15,"z","z",1413,"6_wrong3","14 _ 24"
"426","Digit Symbol - Kopie",1,"female","Trial:2",16,"z","z",1057,"4_wrong2","14 _ 24"
"427","Digit Symbol - Kopie",1,"female","Trial:2",17,"z","z",1210,"2_wrong4","14 _ 24"
"428","Digit Symbol - Kopie",1,"female","Trial:2",18,"z","z",861,"3_wrong2","14 _ 24"
"429","Digit Symbol - Kopie",1,"female","Trial:2",19,"z","z",1310,"2_wrong5","14 _ 24"
"430","Digit Symbol - Kopie",1,"female","Trial:2",20,"z","z",1181,"8_wrong4","14 _ 24"
"431","Digit Symbol - Kopie",1,"female","Trial:2",21,"z","z",928,"3_wrong1","14 _ 24"
"432","Digit Symbol - Kopie",1,"female","Trial:2",22,"m","m",1430,"5_right","14 _ 24"
"433","Digit Symbol - Kopie",1,"female","Trial:2",23,"m","m",1360,"7_right","14 _ 24"
"434","Digit Symbol - Kopie",1,"female","Trial:2",24,"z","z",1262,"1_wrong3","14 _ 24"
"435","Digit Symbol - Kopie",1,"female","Trial:2",25,"m","m",1303,"4_right","14 _ 24"
"436","Digit Symbol - Kopie",1,"female","Trial:2",26,"z","z",1503,"6_wrong2","14 _ 24"
"437","Digit Symbol - Kopie",1,"female","Trial:2",27,"m","m",1197,"7_right","14 _ 24"
"438","Digit Symbol - Kopie",1,"female","Trial:2",28,"z","z",1081,"2_wrong3","14 _ 24"
"439","Digit Symbol - Kopie",1,"female","Trial:2",29,"m","m",1272,"3_right","14 _ 24"
"440","Digit Symbol - Kopie",1,"female","Trial:2",30,"m","m",1449,"6_right","14 _ 24"
"441","Digit Symbol - Kopie",1,"female","Trial:2",31,"z","z",1914,"6_wrong1","14 _ 24"
"442","Digit Symbol - Kopie",1,"female","Trial:2",32,"m","m",1537,"6_right","14 _ 24"
"443","Digit Symbol - Kopie",1,"female","Trial:2",33,"z","z",2087,"7_wrong1","14 _ 24"
"444","Digit Symbol - Kopie",1,"female","Trial:2",34,"m","m",855,"7_right","14 _ 24"
"445","Digit Symbol - Kopie",1,"female","Trial:2",35,"z","z",992,"9_wrong5","14 _ 24"
"446","Digit Symbol - Kopie",1,"female","Trial:2",36,"m","m",860,"9_right","14 _ 24"
"447","Digit Symbol - Kopie",1,"female","Trial:2",37,"m","m",973,"4_right","14 _ 24"
"448","Digit Symbol - Kopie",1,"female","Trial:2",38,"z","z",1185,"8_wrong2","14 _ 24"
"449","Digit Symbol - Kopie",1,"female","Trial:2",39,"m","m",1269,"5_right","14 _ 24"
"450","Digit Symbol - Kopie",1,"female","Trial:2",40,"m","m",1862,"3_right","14 _ 24"
"451","Digit Symbol - Kopie",1,"female","Trial:2",41,"m","m",1071,"9_right","14 _ 24"
"452","Digit Symbol - Kopie",1,"female","Trial:2",42,"m","m",920,"1_right","14 _ 24"
"453","Digit Symbol - Kopie",1,"female","Trial:2",43,"z","m",1126,"8_wrong1","14 _ 24"
"454","Digit Symbol - Kopie",1,"female","Trial:2",44,"z","z",1589,"1_wrong2","14 _ 24"
"455","Digit Symbol - Kopie",1,"female","Trial:2",45,"m","m",1497,"3_right","14 _ 24"
"456","Digit Symbol - Kopie",1,"female","Trial:2",46,"m","m",1113,"8_right","14 _ 24"
"457","Digit Symbol - Kopie",1,"female","Trial:2",47,"m","m",808,"2_right","14 _ 24"
"458","Digit Symbol - Kopie",1,"female","Trial:2",48,"m","m",1411,"3_right","14 _ 24"
"459","Digit Symbol - Kopie",1,"female","Trial:2",49,"z","z",1086,"5_wrong1","14 _ 24"
"460","Digit Symbol - Kopie",1,"female","Trial:2",50,"z","z",1822,"5_wrong2","14 _ 24"
"461","Digit Symbol - Kopie",1,"female","Trial:2",51,"z","z",1761,"9_wrong2","14 _ 24"
"462","Digit Symbol - Kopie",1,"female","Trial:2",52,"m","m",1054,"4_right","14 _ 24"
"463","Digit Symbol - Kopie",1,"female","Trial:2",53,"z","z",1255,"1_wrong5","14 _ 24"
"464","Digit Symbol - Kopie",1,"female","Trial:2",54,"z","z",1040,"5_wrong4","14 _ 24"
"465","Digit Symbol - Kopie",1,"female","Trial:2",55,"z","z",1738,"9_wrong4","14 _ 24"
"466","Digit Symbol - Kopie",1,"female","Trial:2",56,"m","z",952,"8_right","14 _ 24"
"467","Digit Symbol - Kopie",1,"female","Trial:2",57,"m","m",1037,"5_right","14 _ 24"
"468","Digit Symbol - Kopie",1,"female","Trial:2",58,"z","m",1015,"6_wrong5","14 _ 24"
"469","Digit Symbol - Kopie",1,"female","Trial:2",59,"m","m",1874,"7_right","14 _ 24"
"470","Digit Symbol - Kopie",1,"female","Trial:2",60,"m","m",1218,"6_right","14 _ 24"
"471","Digit Symbol - Kopie",1,"female","Trial:2",61,"m","m",941,"1_right","14 _ 24"
"472","Digit Symbol - Kopie",1,"female","Trial:2",62,"m","m",939,"9_right","14 _ 24"
"473","Digit Symbol - Kopie",1,"female","Trial:2",63,"m","m",1152,"1_right","14 _ 24"
"474","Digit Symbol - Kopie",1,"female","Trial:2",64,"z","z",1782,"3_wrong5","14 _ 24"
"475","Digit Symbol - Kopie",1,"female","Trial:2",65,"m","m",1506,"6_right","14 _ 24"
"476","Digit Symbol - Kopie",1,"female","Trial:2",66,"m","m",1001,"4_right","14 _ 24"
"477","Digit Symbol - Kopie",1,"female","Trial:2",67,"z","z",1276,"1_wrong4","14 _ 24"
"478","Digit Symbol - Kopie",1,"female","Trial:2",68,"z","z",3484,"7_wrong3","14 _ 24"
"479","Digit Symbol - Kopie",1,"female","Trial:2",69,"z","z",1221,"2_wrong1","14 _ 24"
"480","Digit Symbol - Kopie",1,"female","Trial:2",70,"m","z",695,"5_right","14 _ 24"
"481","Digit Symbol - Kopie",1,"female","Trial:2",71,"z","z",1382,"7_wrong4","14 _ 24"
"482","Digit Symbol - Kopie",1,"female","Trial:2",72,"m","m",1554,"8_right","14 _ 24"
"483","Digit Symbol - Kopie",1,"female","Trial:2",73,"z","z",1119,"3_wrong3","14 _ 24"
"484","Digit Symbol - Kopie",1,"female","Trial:2",74,"z","z",973,"4_wrong4","14 _ 24"
"485","Digit Symbol - Kopie",1,"female","Trial:2",75,"z","z",746,"4_wrong1","14 _ 24"
"486","Digit Symbol - Kopie",1,"female","Trial:2",76,"z","z",1184,"7_wrong2","14 _ 24"
"487","Digit Symbol - Kopie",1,"female","Trial:2",77,"z","z",899,"8_wrong5","14 _ 24"
"488","Digit Symbol - Kopie",1,"female","Trial:2",78,"m","m",1082,"5_right","14 _ 24"
"489","Digit Symbol - Kopie",1,"female","Trial:2",79,"m","m",1042,"2_right","14 _ 24"
"490","Digit Symbol - Kopie",1,"female","Trial:2",80,"m","m",1164,"6_right","14 _ 24"
"491","Digit Symbol - Kopie",1,"female","Trial:2",81,"z","z",1337,"4_wrong3","14 _ 24"
"492","Digit Symbol - Kopie",1,"female","Trial:2",82,"m","z",1143,"1_wrong1","14 _ 24"
"493","Digit Symbol - Kopie",1,"female","Trial:2",83,"z","z",1412,"7_wrong5","14 _ 24"
"494","Digit Symbol - Kopie",1,"female","Trial:2",84,"m","z",952,"7_right","14 _ 24"
"495","Digit Symbol - Kopie",1,"female","Trial:2",85,"m","m",933,"2_right","14 _ 24"
"496","Digit Symbol - Kopie",1,"female","Trial:2",86,"m","m",923,"1_right","14 _ 24"
"497","Digit Symbol - Kopie",1,"female","Trial:2",87,"m","m",1233,"4_right","14 _ 24"
"498","Digit Symbol - Kopie",1,"female","Trial:2",88,"m","m",859,"2_right","14 _ 24"
"499","Digit Symbol - Kopie",1,"female","Trial:2",89,"m","m",644,"1_right","14 _ 24"
"500","Digit Symbol - Kopie",1,"female","Trial:2",90,"m","m",1134,"8_right","14 _ 24"
"501","Digit Symbol - Kopie",1,"male","Trial:1",1,"","",NA,"4_wrong2","15 _ 23"
"502","Digit Symbol - Kopie",1,"male","Trial:1",2,"","",NA,"2_right","15 _ 23"
"503","Digit Symbol - Kopie",1,"male","Trial:1",3,"","",NA,"6_wrong1","15 _ 23"
"504","Digit Symbol - Kopie",1,"male","Trial:1",4,"","",NA,"4_right","15 _ 23"
"505","Digit Symbol - Kopie",1,"male","Trial:1",5,"","",NA,"5_right","15 _ 23"
"506","Digit Symbol - Kopie",1,"male","Trial:1",6,"","",NA,"8_wrong1","15 _ 23"
"507","Digit Symbol - Kopie",1,"male","Trial:1",7,"","",NA,"3_right","15 _ 23"
"508","Digit Symbol - Kopie",1,"male","Trial:1",8,"","",NA,"1_right","15 _ 23"
"509","Digit Symbol - Kopie",1,"male","Trial:1",9,"","",NA,"1_wrong1","15 _ 23"
"510","Digit Symbol - Kopie",1,"male","Trial:1",10,"","",NA,"9_wrong3","15 _ 23"
"511","Digit Symbol - Kopie",1,"male","Trial:2",1,"z","z",1985,"5_wrong4","15 _ 23"
"512","Digit Symbol - Kopie",1,"male","Trial:2",2,"z","z",1454,"3_wrong4","15 _ 23"
"513","Digit Symbol - Kopie",1,"male","Trial:2",3,"m","z",1239,"1_wrong1","15 _ 23"
"514","Digit Symbol - Kopie",1,"male","Trial:2",4,"z","z",1369,"2_wrong1","15 _ 23"
"515","Digit Symbol - Kopie",1,"male","Trial:2",5,"z","z",1300,"6_wrong4","15 _ 23"
"516","Digit Symbol - Kopie",1,"male","Trial:2",6,"z","z",1108,"7_wrong1","15 _ 23"
"517","Digit Symbol - Kopie",1,"male","Trial:2",7,"z","z",1443,"3_wrong2","15 _ 23"
"518","Digit Symbol - Kopie",1,"male","Trial:2",8,"m","m",1485,"7_right","15 _ 23"
"519","Digit Symbol - Kopie",1,"male","Trial:2",9,"m","m",869,"1_right","15 _ 23"
"520","Digit Symbol - Kopie",1,"male","Trial:2",10,"z","z",949,"7_wrong2","15 _ 23"
"521","Digit Symbol - Kopie",1,"male","Trial:2",11,"z","z",2050,"6_wrong1","15 _ 23"
"522","Digit Symbol - Kopie",1,"male","Trial:2",12,"m","m",1724,"5_right","15 _ 23"
